recordNumber,countyName,StateName,recordID,s3FilePath,pageCount,fileSizeBytes,_ModifiedDateTime,_ModifiedBy,recordID,sourceFilePath,storageFilePath,originalFileName,fileType,fileExtension,gathererID,receivedDate,bookTypeID,countyID,stateID,volume,page,outsourceID,outsourcedDate,stapled,stapleInspectorNumber,stapleQcDate,statusID,keyerNumber,reassignedTo,keyedDate,modifiedDate,inspectorNumber,qcDate,manualAccept,manualReject,qaReserved,holding,keyerComments,supervisorComments,pendingDate,exported,exportDate,RecordDate,effectiveDate,instrumentTypeID,recordNumber,instrumentDate,fileDate,remarks,MultipleLeasesForTract,AreaAmount,AreaNotAvailable,LandDescriptionNotAvailable,DepthsCoveredType,DepthsCoveredFrom,DepthsCoveredTo,Extension,ExtensionLength,ExtensionType,ExtensionBonus,ExtensionBLM,ExtensionState,TermLength,TermType,TermAvailable,RoyaltyAmount,DelayRental,RentalAmount,RentalBonus,DRVolumePage,DRRecordNumber,needsRedaction,ExportedToWeb2,ExportedToWeb2Date,ExportedToWeb,ExportedToWebDate,FAQDate,FAQAnsweredDate,FAQAnsweredBy,PoorImage,NoPriorReference,MIP,HandWritten,_CreatedDateTime,_CreatedBy,_ModifiedDateTime,_ModifiedBy,causeNumber,qcBatchID,auditBatchID,IsWebDoc,SiteId,Url,recordIsLease,recordIsCourthouse,recordIsAssignment,prevQCBID,ParcelNumber,InstrumentTypeFull,TotalPages,Consideration,InstrumentTypeFullId,CountyID,StateID,CountyName,priority,isPLSS,ExportToHalfile,HalfileExportPath,ExportToWeb,WebExportPathForImages,PriorityOutsource_0,PriorityOutsource_11,PriorityOutsource_12,CSWebCountyName,assignmentCounty,assignmentPriority,inReport,isCourthouse,isLeasing,Div1CountyID,isCHD,UseCOLE,diCourthouse2ImageExporter,s3key,StateID,StateName,StateAbbreviation
1227781,St. Landry,LOUISIANA,99a3f63f-5286-4907-b26f-e95faf769b30,s3://enverus-courthouse-prod-chd-plants/la/st landry/99a3/99a3f63f-5286-4907-b26f-e95faf769b30.pdf,3,115148,2026-07-02 11:00:07.170,LND-8093,99a3f63f-5286-4907-b26f-e95faf769b30,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\nondigital_data\updates\ST_LANDRY_UPDATES_202212141432_0,\\smb.dc2isilon.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\St. Landry_IMAGES\99a3,99a3f63f-5286-4907-b26f-e95faf769b30.pdf,.pdf,.pdf,12,2022-12-28 12:50:46.177,NULL,445,22,NULL,NULL,28,2022-12-28 12:50:46.177,1,NULL,NULL,4,631,631,2023-01-13 07:27:41.893,2023-01-13 07:27:41.893,637,2023-01-13 07:31:15.970,1,0,0,0,NULL,NULL,NULL,0,NULL,2022-03-24 00:00:00.000,2020-09-01 00:00:00.000,SMEM,1227781,2020-09-02 00:00:00.000,2022-03-24 00:00:00.000,NULL,0,23.4,0,0,No Data,NULL,NULL,0,NULL,NULL,NULL,0,0,5,Years,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2022-12-28 12:50:49.277,cs_updates,2023-01-14 00:04:55.050,cs_updates,NULL,8cbe58ab-3302-4cf8-9657-30e51e80dc2c,NULL,0,NULL,NULL,1,0,NULL,8cbe58ab-3302-4cf8-9657-30e51e80dc2c,NULL,NOTICE OF GEOPHYSICAL PERMIT AND OPTION TO ACQUIRE OIL GAS AND MINERAL LEASE,3,NULL,69879,445,22,St. Landry,0,1,NULL,NULL,NULL,NULL,500,500,500,NULL,NULL,NULL,0,0,1,326,NULL,1,NULL,la/st landry,22,LOUISIANA,LA
1227805,St. Landry,LOUISIANA,dcda897a-7f1a-4fe5-8f99-bc895ab01016,s3://enverus-courthouse-prod-chd-plants/la/st landry/dcda/dcda897a-7f1a-4fe5-8f99-bc895ab01016.pdf,3,140412,2026-07-02 11:00:08.550,LND-8093,dcda897a-7f1a-4fe5-8f99-bc895ab01016,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\nondigital_data\updates\ST_LANDRY_UPDATES_202212141432_0,\\smb.dc2isilon.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\St. Landry_IMAGES\dcda,dcda897a-7f1a-4fe5-8f99-bc895ab01016.pdf,.pdf,.pdf,12,2022-12-28 12:50:46.177,NULL,445,22,NULL,NULL,28,2022-12-28 12:50:46.177,1,NULL,NULL,4,631,631,2023-01-13 08:34:47.973,2023-01-13 08:34:47.973,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2022-03-24 00:00:00.000,2020-11-11 00:00:00.000,SMEM,1227805,2020-11-11 00:00:00.000,2022-03-24 00:00:00.000,NULL,0,273.033,0,0,No Data,NULL,NULL,0,NULL,NULL,NULL,0,0,5,Years,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2022-12-28 12:50:49.277,cs_updates,2023-01-14 00:04:55.050,cs_updates,NULL,c2b15a23-06ec-4559-87f6-38fd2271f179,NULL,0,NULL,NULL,1,0,NULL,c2b15a23-06ec-4559-87f6-38fd2271f179,NULL,NOTICE OF GEOPHYSICAL PERMIT AND OPTION TO ACQUIRE OIL GAS AND MINERAL LEASE,3,NULL,69879,445,22,St. Landry,0,1,NULL,NULL,NULL,NULL,500,500,500,NULL,NULL,NULL,0,0,1,326,NULL,1,NULL,la/st landry,22,LOUISIANA,LA
1227838,St. Landry,LOUISIANA,9a077904-f00d-4115-beee-c05f5dfecdad,s3://enverus-courthouse-prod-chd-plants/la/st landry/9a07/9a077904-f00d-4115-beee-c05f5dfecdad.pdf,3,113921,2026-07-02 11:00:08.200,LND-8093,9a077904-f00d-4115-beee-c05f5dfecdad,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\nondigital_data\updates\ST_LANDRY_UPDATES_202212141432_0,\\smb.dc2isilon.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\St. Landry_IMAGES\9a07,9a077904-f00d-4115-beee-c05f5dfecdad.pdf,.pdf,.pdf,12,2022-12-28 12:50:46.177,NULL,445,22,NULL,NULL,28,2022-12-28 12:50:46.177,1,NULL,NULL,4,629,629,2023-01-13 07:49:58.670,2023-01-13 07:49:58.670,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2022-03-24 00:00:00.000,2021-01-10 00:00:00.000,SMEM,1227838,2021-01-10 00:00:00.000,2022-03-24 00:00:00.000,NULL,0,21.417,0,0,No Data,NULL,NULL,0,NULL,NULL,NULL,0,0,5,Years,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2022-12-28 12:50:49.277,cs_updates,2023-01-14 00:04:55.050,cs_updates,NULL,1eb98a4c-86d8-4809-b819-459c207e4418,NULL,0,NULL,NULL,1,0,NULL,1eb98a4c-86d8-4809-b819-459c207e4418,NULL,NOTICE OF GEOPHYSICAL PERMIT AND OPTION TO ACQUIRE OIL GAS AND MINERAL LEASE,3,NULL,69879,445,22,St. Landry,0,1,NULL,NULL,NULL,NULL,500,500,500,NULL,NULL,NULL,0,0,1,326,NULL,1,NULL,la/st landry,22,LOUISIANA,LA
01227804,St. Landry,LOUISIANA,e50fc001-69f2-435f-9882-de92361bcbf2,s3://enverus-courthouse-prod-chd-plants/la/st landry/e50f/e50fc001-69f2-435f-9882-de92361bcbf2.pdf,3,103536,2026-07-02 11:00:06.893,LND-8093,e50fc001-69f2-435f-9882-de92361bcbf2,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\nondigital_data\updates\ST_LANDRY_UPDATES_202212141432_0,\\smb.dc2isilon.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\St. Landry_IMAGES\e50f,e50fc001-69f2-435f-9882-de92361bcbf2.pdf,.pdf,.pdf,12,2022-12-28 12:50:46.177,NULL,445,22,NULL,NULL,28,2022-12-28 12:50:46.177,1,NULL,NULL,4,642,642,2023-01-13 06:16:29.113,2023-01-13 06:16:29.113,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2022-03-24 00:00:00.000,2020-09-23 00:00:00.000,SMEM,01227804,2020-09-23 00:00:00.000,2022-03-24 00:00:00.000,NULL,0,14.51,0,0,No Data,NULL,NULL,0,NULL,NULL,NULL,0,0,5,Years,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2022-12-28 12:50:49.277,cs_updates,2023-01-14 00:04:55.050,cs_updates,NULL,b5763525-0165-4257-b2c2-a70237631dfe,NULL,0,NULL,NULL,1,0,NULL,b5763525-0165-4257-b2c2-a70237631dfe,NULL,NOTICE OF GEOPHYSICAL PERMIT AND OPTION TO ACQUIRE OIL GAS AND MINERAL LEASE,3,NULL,69879,445,22,St. Landry,0,1,NULL,NULL,NULL,NULL,500,500,500,NULL,NULL,NULL,0,0,1,326,NULL,1,NULL,la/st landry,22,LOUISIANA,LA
1227833,St. Landry,LOUISIANA,9b78716d-fb28-453d-85ff-8c7673cbc125,s3://enverus-courthouse-prod-chd-plants/la/st landry/9b78/9b78716d-fb28-453d-85ff-8c7673cbc125.pdf,3,116072,2026-07-02 11:00:10.360,LND-8093,9b78716d-fb28-453d-85ff-8c7673cbc125,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\nondigital_data\updates\ST_LANDRY_UPDATES_202212141432_0,\\smb.dc2isilon.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\St. Landry_IMAGES\9b78,9b78716d-fb28-453d-85ff-8c7673cbc125.pdf,.pdf,.pdf,12,2022-12-28 12:50:46.177,NULL,445,22,NULL,NULL,28,2022-12-28 12:50:46.177,1,NULL,NULL,4,642,642,2023-01-13 08:00:58.543,2023-01-13 08:00:58.543,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2022-03-24 00:00:00.000,2020-09-02 00:00:00.000,SMEM,1227833,2020-09-02 00:00:00.000,2022-03-24 00:00:00.000,NULL,0,5.722,0,0,No Data,NULL,NULL,0,NULL,NULL,NULL,0,0,5,Years,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2022-12-28 12:50:49.277,cs_updates,2023-01-14 00:04:55.050,cs_updates,NULL,ab1af7fc-bcb3-45e2-8b63-1440b36cff17,NULL,0,NULL,NULL,1,0,NULL,ab1af7fc-bcb3-45e2-8b63-1440b36cff17,NULL,NOTICE OF GEOPHYSICAL PERMIT AND OPTION TO ACQUIRE OIL GAS AND MINERAL LEASE,3,NULL,69879,445,22,St. Landry,0,1,NULL,NULL,NULL,NULL,500,500,500,NULL,NULL,NULL,0,0,1,326,NULL,1,NULL,la/st landry,22,LOUISIANA,LA
1227856,St. Landry,LOUISIANA,d00743d3-b971-4d77-ac0f-abfab789d200,s3://enverus-courthouse-prod-chd-plants/la/st landry/d007/d00743d3-b971-4d77-ac0f-abfab789d200.pdf,3,118540,2026-07-02 11:00:08.500,LND-8093,d00743d3-b971-4d77-ac0f-abfab789d200,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\nondigital_data\updates\ST_LANDRY_UPDATES_202212141432_0,\\smb.dc2isilon.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\St. Landry_IMAGES\d007,d00743d3-b971-4d77-ac0f-abfab789d200.pdf,.pdf,.pdf,12,2022-12-28 12:50:46.177,NULL,445,22,NULL,NULL,28,2022-12-28 12:50:46.177,1,NULL,NULL,4,631,631,2023-01-13 08:02:56.523,2023-01-13 08:02:56.523,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2022-03-24 00:00:00.000,2020-11-21 00:00:00.000,SMEM,1227856,2020-11-21 00:00:00.000,2022-03-24 00:00:00.000,NULL,0,75.134,0,0,No Data,NULL,NULL,0,NULL,NULL,NULL,0,0,5,Years,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2022-12-28 12:50:49.277,cs_updates,2023-01-14 00:04:55.050,cs_updates,NULL,c2b15a23-06ec-4559-87f6-38fd2271f179,NULL,0,NULL,NULL,1,0,NULL,c2b15a23-06ec-4559-87f6-38fd2271f179,NULL,NOTICE OF GEOPHYSICAL PERMIT AND OPTION TO ACQUIRE OIL GAS AND MINERAL LEASE,3,NULL,69879,445,22,St. Landry,0,1,NULL,NULL,NULL,NULL,500,500,500,NULL,NULL,NULL,0,0,1,326,NULL,1,NULL,la/st landry,22,LOUISIANA,LA
1227778,St. Landry,LOUISIANA,7edc0255-7fbd-4f34-a6af-d2470ff83824,s3://enverus-courthouse-prod-chd-plants/la/st landry/7edc/7edc0255-7fbd-4f34-a6af-d2470ff83824.pdf,3,111539,2026-07-02 11:00:06.347,LND-8093,7edc0255-7fbd-4f34-a6af-d2470ff83824,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\nondigital_data\updates\ST_LANDRY_UPDATES_202212141432_0,\\smb.dc2isilon.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\St. Landry_IMAGES\7edc,7edc0255-7fbd-4f34-a6af-d2470ff83824.pdf,.pdf,.pdf,12,2022-12-28 12:50:46.177,NULL,445,22,NULL,NULL,28,2022-12-28 12:50:46.177,1,NULL,NULL,4,642,642,2023-01-13 08:16:38.867,2023-01-13 08:16:38.867,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2022-03-24 00:00:00.000,2020-09-30 00:00:00.000,SMEM,1227778,2020-09-30 00:00:00.000,2022-03-24 00:00:00.000,NULL,0,6.787,0,0,No Data,NULL,NULL,0,NULL,NULL,NULL,0,0,5,Years,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2022-12-28 12:50:49.277,cs_updates,2023-01-14 00:04:55.050,cs_updates,NULL,ab1af7fc-bcb3-45e2-8b63-1440b36cff17,NULL,0,NULL,NULL,1,0,NULL,ab1af7fc-bcb3-45e2-8b63-1440b36cff17,NULL,NOTICE OF GEOPHYSICAL PERMIT AND OPTION TO ACQUIRE OIL GAS AND MINERAL LEASE,3,NULL,69879,445,22,St. Landry,0,1,NULL,NULL,NULL,NULL,500,500,500,NULL,NULL,NULL,0,0,1,326,NULL,1,NULL,la/st landry,22,LOUISIANA,LA
1227806,St. Landry,LOUISIANA,a3bb9288-c92d-4cc0-afc7-023f4e3c8cd8,s3://enverus-courthouse-prod-chd-plants/la/st landry/a3bb/a3bb9288-c92d-4cc0-afc7-023f4e3c8cd8.pdf,3,111567,2026-07-02 11:00:08.440,LND-8093,a3bb9288-c92d-4cc0-afc7-023f4e3c8cd8,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\nondigital_data\updates\ST_LANDRY_UPDATES_202212141432_0,\\smb.dc2isilon.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\St. Landry_IMAGES\a3bb,a3bb9288-c92d-4cc0-afc7-023f4e3c8cd8.pdf,.pdf,.pdf,12,2022-12-28 12:50:46.177,NULL,445,22,NULL,NULL,28,2022-12-28 12:50:46.177,1,NULL,NULL,4,631,631,2023-01-13 07:40:24.250,2023-01-13 07:40:24.250,637,2023-01-13 09:00:49.170,1,0,0,0,NULL,NULL,NULL,0,NULL,2022-03-24 00:00:00.000,2020-09-23 00:00:00.000,SMEM,1227806,2020-09-23 00:00:00.000,2022-03-24 00:00:00.000,NULL,0,9.487,0,0,No Data,NULL,NULL,0,NULL,NULL,NULL,0,0,5,Years,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2022-12-28 12:50:49.277,cs_updates,2023-01-14 00:04:55.050,cs_updates,NULL,c2b15a23-06ec-4559-87f6-38fd2271f179,NULL,0,NULL,NULL,1,0,NULL,c2b15a23-06ec-4559-87f6-38fd2271f179,NULL,NOTICE OF GEOPHYSICAL PERMIT AND OPTION TO ACQUIRE OIL GAS AND MINERAL LEASE,3,NULL,69879,445,22,St. Landry,0,1,NULL,NULL,NULL,NULL,500,500,500,NULL,NULL,NULL,0,0,1,326,NULL,1,NULL,la/st landry,22,LOUISIANA,LA
1227779,St. Landry,LOUISIANA,831f88ac-86d3-4ce8-b445-d31b7266fb57,s3://enverus-courthouse-prod-chd-plants/la/st landry/831f/831f88ac-86d3-4ce8-b445-d31b7266fb57.pdf,3,105945,2026-07-02 11:00:07.443,LND-8093,831f88ac-86d3-4ce8-b445-d31b7266fb57,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\nondigital_data\updates\ST_LANDRY_UPDATES_202212141432_0,\\smb.dc2isilon.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\St. Landry_IMAGES\831f,831f88ac-86d3-4ce8-b445-d31b7266fb57.pdf,.pdf,.pdf,12,2022-12-28 12:50:46.177,NULL,445,22,NULL,NULL,28,2022-12-28 12:50:46.177,1,NULL,NULL,4,631,631,2023-01-13 07:50:22.790,2023-01-13 07:50:22.790,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2022-03-24 00:00:00.000,2020-09-11 00:00:00.000,SMEM,1227779,2020-09-11 00:00:00.000,2022-03-24 00:00:00.000,NULL,0,6.51,0,0,No Data,NULL,NULL,0,NULL,NULL,NULL,0,0,5,Years,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2022-12-28 12:50:49.277,cs_updates,2023-01-14 00:04:55.050,cs_updates,NULL,c2b15a23-06ec-4559-87f6-38fd2271f179,NULL,0,NULL,NULL,1,0,NULL,c2b15a23-06ec-4559-87f6-38fd2271f179,NULL,NOTICE OF GEOPHYSICAL PERMIT AND OPTION TO ACQUIRE OIL GAS AND MINERAL LEASE,3,NULL,69879,445,22,St. Landry,0,1,NULL,NULL,NULL,NULL,500,500,500,NULL,NULL,NULL,0,0,1,326,NULL,1,NULL,la/st landry,22,LOUISIANA,LA
1227782,St. Landry,LOUISIANA,a4ea070a-2e6c-4fba-b348-5977455edccb,s3://enverus-courthouse-prod-chd-plants/la/st landry/a4ea/a4ea070a-2e6c-4fba-b348-5977455edccb.pdf,3,106931,2026-07-02 11:00:05.117,LND-8093,a4ea070a-2e6c-4fba-b348-5977455edccb,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\nondigital_data\updates\ST_LANDRY_UPDATES_202212141432_0,\\smb.dc2isilon.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\St. Landry_IMAGES\a4ea,a4ea070a-2e6c-4fba-b348-5977455edccb.pdf,.pdf,.pdf,12,2022-12-28 12:50:46.177,NULL,445,22,NULL,NULL,28,2022-12-28 12:50:46.177,1,NULL,NULL,4,631,631,2023-01-13 07:02:58.360,2023-01-13 07:02:58.360,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2022-03-24 00:00:00.000,2020-09-30 00:00:00.000,SMEM,1227782,2020-09-30 00:00:00.000,2022-03-24 00:00:00.000,NULL,0,14.04,0,0,No Data,NULL,NULL,0,NULL,NULL,NULL,0,0,5,Years,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2022-12-28 12:50:49.277,cs_updates,2023-01-14 00:04:55.050,cs_updates,NULL,8cbe58ab-3302-4cf8-9657-30e51e80dc2c,NULL,0,NULL,NULL,1,0,NULL,8cbe58ab-3302-4cf8-9657-30e51e80dc2c,NULL,NOTICE OF GEOPHYSICAL PERMIT AND OPTION TO ACQUIRE OIL GAS AND MINERAL LEASE,3,NULL,69879,445,22,St. Landry,0,1,NULL,NULL,NULL,NULL,500,500,500,NULL,NULL,NULL,0,0,1,326,NULL,1,NULL,la/st landry,22,LOUISIANA,LA
1227784,St. Landry,LOUISIANA,8b867c71-cacb-4fc6-8eed-4d6b74faedbe,s3://enverus-courthouse-prod-chd-plants/la/st landry/8b86/8b867c71-cacb-4fc6-8eed-4d6b74faedbe.pdf,3,117380,2026-07-02 11:00:08.233,LND-8093,8b867c71-cacb-4fc6-8eed-4d6b74faedbe,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\nondigital_data\updates\ST_LANDRY_UPDATES_202212141432_0,\\smb.dc2isilon.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\St. Landry_IMAGES\8b86,8b867c71-cacb-4fc6-8eed-4d6b74faedbe.pdf,.pdf,.pdf,12,2022-12-28 12:50:46.177,NULL,445,22,NULL,NULL,28,2022-12-28 12:50:46.177,1,NULL,NULL,4,642,642,2023-01-13 07:54:46.473,2023-01-13 07:54:46.473,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2022-03-24 00:00:00.000,2020-09-30 00:00:00.000,SMEM,1227784,2020-09-30 00:00:00.000,2022-03-24 00:00:00.000,NULL,0,185.769,0,0,No Data,NULL,NULL,0,NULL,NULL,NULL,0,0,5,Years,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2022-12-28 12:50:49.277,cs_updates,2023-01-14 00:04:55.050,cs_updates,NULL,eea00fa0-77ab-42ae-9452-038453fb45d7,NULL,0,NULL,NULL,1,0,NULL,eea00fa0-77ab-42ae-9452-038453fb45d7,NULL,NOTICE OF GEOPHYSICAL PERMIT AND OPTION TO ACQUIRE OIL GAS AND MINERAL LEASE,3,NULL,69879,445,22,St. Landry,0,1,NULL,NULL,NULL,NULL,500,500,500,NULL,NULL,NULL,0,0,1,326,NULL,1,NULL,la/st landry,22,LOUISIANA,LA
1227826,St. Landry,LOUISIANA,a5c9098e-6c08-4d10-a164-6da2438ffe69,s3://enverus-courthouse-prod-chd-plants/la/st landry/a5c9/a5c9098e-6c08-4d10-a164-6da2438ffe69.pdf,3,115271,2026-07-02 11:00:06.170,LND-8093,a5c9098e-6c08-4d10-a164-6da2438ffe69,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\nondigital_data\updates\ST_LANDRY_UPDATES_202212141432_0,\\smb.dc2isilon.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\St. Landry_IMAGES\a5c9,a5c9098e-6c08-4d10-a164-6da2438ffe69.pdf,.pdf,.pdf,12,2022-12-28 12:50:46.177,NULL,445,22,NULL,NULL,28,2022-12-28 12:50:46.177,1,NULL,NULL,4,630,630,2023-01-13 06:40:44.330,2023-01-13 06:40:44.330,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2022-03-24 00:00:00.000,2020-11-21 00:00:00.000,SMEM,1227826,2020-11-21 00:00:00.000,2022-03-24 00:00:00.000,NULL,0,4,0,0,No Data,NULL,NULL,0,NULL,NULL,NULL,0,0,5,Years,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2022-12-28 12:50:49.277,cs_updates,2023-01-14 00:04:55.050,cs_updates,NULL,ab47dbb4-69fa-4f09-925d-712bc4cb0ad7,NULL,0,NULL,NULL,1,0,NULL,ab47dbb4-69fa-4f09-925d-712bc4cb0ad7,NULL,NOTICE OF GEOGRAPHICAL PERMIT AND OPTION TO ACQUIRE OIL GAS AND MINERAL LEASE,3,NULL,127658,445,22,St. Landry,0,1,NULL,NULL,NULL,NULL,500,500,500,NULL,NULL,NULL,0,0,1,326,NULL,1,NULL,la/st landry,22,LOUISIANA,LA
1227815,St. Landry,LOUISIANA,908f5d4d-0848-4a45-8f52-bfb163be988d,s3://enverus-courthouse-prod-chd-plants/la/st landry/908f/908f5d4d-0848-4a45-8f52-bfb163be988d.pdf,3,114510,2026-07-02 11:00:10.570,LND-8093,908f5d4d-0848-4a45-8f52-bfb163be988d,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\nondigital_data\updates\ST_LANDRY_UPDATES_202212141432_0,\\smb.dc2isilon.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\St. Landry_IMAGES\908f,908f5d4d-0848-4a45-8f52-bfb163be988d.pdf,.pdf,.pdf,12,2022-12-28 12:50:46.177,NULL,445,22,NULL,NULL,28,2022-12-28 12:50:46.177,1,NULL,NULL,4,635,635,2023-01-13 05:24:27.333,2023-01-13 05:24:27.333,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2022-03-24 00:00:00.000,2021-02-10 00:00:00.000,OP,1227815,2021-02-10 00:00:00.000,2022-03-24 00:00:00.000,NULL,0,9.915,0,0,No Data,NULL,NULL,0,NULL,NULL,NULL,0,0,5,Years,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2022-12-28 12:50:49.277,cs_updates,2023-01-14 00:04:55.050,cs_updates,NULL,a883f5c0-26c7-417e-9849-7add6d5fbbb4,NULL,0,NULL,NULL,1,0,NULL,a883f5c0-26c7-417e-9849-7add6d5fbbb4,NULL,NOTICE OF GEOPHYSICAL PERMIT AND OPTION TO ACQUIRE OIL GAS AND MINERAL LEASE,3,NULL,69879,445,22,St. Landry,0,1,NULL,NULL,NULL,NULL,500,500,500,NULL,NULL,NULL,0,0,1,326,NULL,1,NULL,la/st landry,22,LOUISIANA,LA
1227850,St. Landry,LOUISIANA,accd1bd6-f58a-4b87-ba78-6c4b0fad0622,s3://enverus-courthouse-prod-chd-plants/la/st landry/accd/accd1bd6-f58a-4b87-ba78-6c4b0fad0622.pdf,3,107292,2026-07-02 11:00:05.330,LND-8093,accd1bd6-f58a-4b87-ba78-6c4b0fad0622,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\nondigital_data\updates\ST_LANDRY_UPDATES_202212141432_0,\\smb.dc2isilon.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\St. Landry_IMAGES\accd,accd1bd6-f58a-4b87-ba78-6c4b0fad0622.pdf,.pdf,.pdf,12,2022-12-28 12:50:46.177,NULL,445,22,NULL,NULL,28,2022-12-28 12:50:46.177,1,NULL,NULL,4,631,631,2023-01-13 05:57:48.227,2023-01-13 05:57:48.227,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2022-03-24 00:00:00.000,2021-01-27 00:00:00.000,SMEM,1227850,2021-01-27 00:00:00.000,2022-03-24 00:00:00.000,NULL,0,8,0,0,No Data,NULL,NULL,0,NULL,NULL,NULL,0,0,5,Years,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2022-12-28 12:50:49.277,cs_updates,2023-01-14 00:04:55.050,cs_updates,NULL,dda6b740-5f3f-4612-aac5-10000c043a22,NULL,0,NULL,NULL,1,0,NULL,dda6b740-5f3f-4612-aac5-10000c043a22,NULL,NOTICE OF GEOPHYSICAL PERMIT AND OPTION TO ACQUIRE OIL GAS AND MINERAL LEASE,3,NULL,69879,445,22,St. Landry,0,1,NULL,NULL,NULL,NULL,500,500,500,NULL,NULL,NULL,0,0,1,326,NULL,1,NULL,la/st landry,22,LOUISIANA,LA
